review_id,votes.funny,user_id,stars,type,business_id,votes.cool,date,votes.useful,compliments.cool,compliments.plain,compliments.note,votes.funny,yelping_since,friends,votes.useful,compliments.cute,type,compliments.photos,review_count,fans,votes.cool,compliments.hot,elite,compliments.profile,average_stars,compliments.writer,compliments.funny,name,compliments.list,compliments.more,business_id, hour_0, hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day_0,day_1,day_2,day_3,day_4,day_5,day_6,date,type,user_id,likes,review_count,hours.Friday.close,full_address,hours.Friday.open,city,open,latitude,longitude,state,name,neighborhoods,stars,Category
sZiFobCkaWvrD0m90Bcl9A,0,PM2jXrlVzik1jDwwahLJJQ,4,review,gCS_524rK9oAQ6176rKQ-g,2,9/22/13,3,83,56,43,332,2011-09,"AO7fRv6Wq-322AZXAWbgXw, WeX6UjZSTeMfFBQGDfu1jw, dS02pxg9FMgcJoQEohsMCA, iDs0mr1LAb7m3K2L-KcAAA, CEK-xEgxpR81XBLtl2R7-Q, qlYjP4O4BJXE9XaF9MqTYA, AbOZkgeX4GitOm83lvu0og, jp5lBxgdCpDRhSeEuRK_kA, wGWFzdgnSEe7C6UjoW8Q3g, QlOc_cKy_7Fs-Pg0vi9NAg, s9I4KMcrHKki44g_eTrYqQ, gExkcQH-gW8UUV34VTnK_Q, CvMVd31cnTfzMUsHDXm4zQ, ZcEstCa4fDhNXrkZ8_Gh0Q, 5hptLoN75O1O8_xEgQip9Q, o-Sir3Q4VWsoY01vjktu_Q, BpMMPIKV3M-rj0pqhU-P3g, R1xgU5qLdX43rY87jQcJQA, V_M3Z9dTB6ZdwxhO22VICA, kSV2NJ2jsj5qssaF6ANqew, bRIk0mT3GU51Zsrn2UpKIg, lGttdkKbAeguLNH7c66hQQ, uL7TIJ56Eb9Rx4nkt2ej_Q, jlIJs7Crywc1uJtp4pvOuQ, nWIB-R6PRJO4npwGH0_EhA, 4dkA654ss5dMR9wG_IrVYw, LfBmJlEEkrEUAgAE8NMFjA, C5YT9IID8c-x20EXsxHFXQ, _X0Xt2z5Q7GESxxRzvy4_g, Ur3SKLvqeaZwhUMYQGiHgA, Nxj59AMdvLWJ4Sh2C3ugZw, LsX1w51NpF_olbsyo0tnxg, X36p3mD4oqBE53sASc_Ykw, 9cCTmiJ7hz35rHIdr8n9kA, F4_AsA1JeFJqSD-o1GiQkA, j60JaPr8l-pproz4Q7BuMQ, J5vUb8D6hIiE4SVwCLuGQA, MmZXLmkESXB6-MRTarCyqw, lT5B7K8p57jQ9KlkwMkPmw, xbv-syUkhFMYVu3pFA1X9w, RDKH8Lj5Yyw1BGEba3N1Ng, yY1MgFvfDVDhotp3xWJLlQ, tuzZ1QAU0P75BOI4iwoLgw, PRb5M5piyGRv-ETaWCpm-w, J0h_oB2VEhMTlcqKmspjWQ, 3bRDbLG_n3h11WoeawjsTA, dvt0E9sR7WvoBpFsVFc-BQ, YwWQDYCKcC3tsZnO3qw9Iw, gRKiX_9JUqi4Jy8KjtsehA, EhnOJ2WSpsm2X3MOw4hezA, kz-iFsos8iXu4w3Nq9oCRA, 3GteArKIVRlJZjjRqqwgaQ, Uqr3GTH8tdxnRV2CDKlLEw, AKvEiRlf-6vJnM0uZ1nq3A, yfXlbTstW89HCawK6Jm5qA, ZEFqUMG4Az9TT-MXNlpJLw, 8C3NQR8GDyeMbZXIkhdTEw, vE4TIv-AEsFalZ4faTRH-g, crsyqWoKdmO9EFCwCH8QGA, gmokXe_gkbqYuI6G0IjLBg, dQ3fXZETKfst-aJ2zBdtOw, 3PSe5IQM5RQ2XXcYcqLSZQ, YQnO5GK_eNaEa7jNTgxqWw, e2j5nTQ2dnkB--pJakcUSA, pasMPMQrqu7bqjx3ok_jeA, hu0zfwwBr6LJoDsafWdL1w, FDG85sQMtHuI2a0ix9ZBcw, HZtUdfqNNi3Klqadu7247w, ylIgegaQaJOjL4_lH2EkFA, brErQvsmemP1CaLMt33gnw, B7lpxdIiULmWoqpAgzI31A, JYEWTor9qkCeZC7U0bHChg, H0COIFCW1Jgl52d02WffZw, lbvW7YXOjF79FnVrCbkOpA, _96O9eRDEG-A15ZD4OrYSw, pdmxXmzWrmlSL0GMU8a7hg, nhKK17v7DJXU9K4mkbOZyw, tha1bsWQNbDTnHYMk48vGA, do-fO-EruYVP_FQPMNWmZg, MWNSECOpcxO0UrZPqT8p5Q, DpyQQqI8yr7yWC2DNhdLXQ, RnqZyKKHsjRbOWc1vrmiCg, W6LTsXcY1R76M9EdeN0G6A, WRDlet600eYd79QF0TAiyA, pnDIFiXeU9tm3KtIISe64Q, xxNNSpo9HMfHEEaT215fuQ, 1dPfJA5nxKECvIiHq5dccg, QQacOXfgNDSwTvJyzB1iLA, VFOwxpOWH9RZ3iMelkRd7A, dj9n9G7NVLaho6vMvlvL8g, oAueXm0NC0n8IL6DiBmNpA, _7IOrjc6QejtqwRwRAzRDA, zCYXRdBM_MOJrDXcq1bcPQ, L7j5VaRUmuZ8MkVKj7fD3g, shR805w3snuV9AKhp7iH-g, KjP3nMoWe4VPS_V8UWJjWg, sP2J-2O14qyJAx-l6HOu2Q, VDAbMc0V5R_cFjvxynXmig, e-YJwAgsvUOBzy36gH0Hrg, TTzIM9O4Z3Bw2O9AMsl-fw, lf_74TWZV6P4YZCe-LgOSw, u3880x2sG5g3_nubcUiGUA, b_dTcR-GzNIbJ9Vf1OlOzw, 3jJGMr9PqAbW3wkzS0GY5A, GUt8x1WtNX0GfqAEjIh9xw, 8fpmJ_jsJhxklHB20zCGmQ, 6vn0yaA8h7D5xiGnCD0xVQ, HQj6ppV4oPOpAdbdgyutuA, CZ8zQ6fc0S5JYftsjLk3Tw, ygotwYWqiQ9e9HjJdboMEw, Ml08N42dffRKt2s0vN7xyg, kciO7KU4MqlGwJw4soDO4w, nSmgRZLcTk8Iw8T6uX9R3A, c-YCa4qpSM4kwOlZvUM1Gw, 1K50PvXa6l5PBXZXhzkB-g, FuEeQrrYT4dAE_jhAi8HVw, icf8Tr75xv-QOnI7wZX9Xw, 55Y3heRCOdXU7rbs0fxaIA, koSslLJP5TsYqtZU7lKhVw, z5K2Ez75qOXJlXJJT3-zcQ, DSbLY6v9HoIblN7kDnbVaQ, AwCq9mrf7Ou1uNkAS9WoMQ, NCBW41_UUrp3ofQJ6b1H5g, CrcUPYMpfGYkuAh9ljtYoQ, f0tz1rESimilPgkarZLjhg, RKsxPgfIj5KjtztV3O4sFg, K1Cx7r4KSF0DxBKFUm4Yeg, _RVbXMvp9zf0pO81_5KSyg, 3XarwIa8s3IvHq7v75J1AA, xHmwrnohQIR877pKuxY4kQ, pluf_aTM0XNqB0a3tm9k5Q, 4IcpBaUlMKJJDwpHuINu1w, G84F06awn3RqQx-NhxvTcA, aezHXN4Vw6n8JYtN9zI7NQ, mAtHz4OfKCcsB8XMDA1KyQ, sXULK2ESJKrtoSExmslPkg, WODkLjkQNaVDZ_NbxpvxGg, tqADiRI0XrQb9jRea5_QyA, 3Aqh6DTCHvVrRAZLmAqOcg, 8ljnkMC8ImLpx2E7CAgSDA, AG2YKqKOpNdP6RhkmtbyMQ, RRK6JsOgWoQD3gtXKt42XA, U587ohfK7ts_WSqonURFQg, EC2X5-sLpLZAXWvrCiMwDg, OU3WxvTm0g0UEQZKCxIv_A, fh5DvTFkKq2w4AQW6lC7Pw, t2yjFoS8T_3V1g84XwZcww, uc4QurS1XrvyiIpne2IbhA, x_NGh0nr8U2B_4HfyIOE1A, AJVEGlUPFWJSkR6KKsdePg, IyPdcM5a9RUIM0TmJcWw4g, eD24CwRgW0B7TtKuBixuEw, Dza5pF4P04BvXUFx4TXsmg, artAKqqX2Nxh4HViWvEw7g, xrPtS7uo5r_VJB5g3pDzTg, JLxAeGv8JCxYOlAxkDYGsQ, dd07luHyUAnl1f7xCKvA5Q, jXMSzREAtd3IYA4uFshT3A",1471,3,user,19,600,36,597,69,"2012, 2013, 2014, 2015, 2016",1,3.75,54,20,Candyce,,8,gCS_524rK9oAQ6176rKQ-g,0,0,0,0,0,1,3,1,1,0,2,0,2,3,0,2,2,0,0,0,0,0,0,0,0,3,2,5,3,3,1,4/23/13,tip,6PO3R6ZUw8r6WfRnzlexnA,0,4,,"4400 Sharon RdSouth ParkCharlotte, NC 28211",,Charlotte,TRUE,35.1546001,-80.8349133,NC,Michael Kors,South Park,3.5,Fashion
jZo9DhrJeeMuBrNFi-t41w,1,K46kUag6aS0Vd4JjiaqNsQ,2,review,qZBp5W8KqLNIveMtdmymWg,1,4/4/15,1,1,6,4,89,2009-02,"sEWeeq41k4ohBz4jS_iGRw, ZZ43etAB2n_T53YBYtf8Dw, H23KoR8A_iQ1RgDZhVqwCw, FaWoKKpBKmUu1-CL_aznyg, Qz_WQ6blpBBSaEwsofbB_w, D_BWrb2H6ILPN_ylMqj2FQ",383,,user,,57,1,151,,,,3.15,2,2,Nina,,,qZBp5W8KqLNIveMtdmymWg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,1,1,1,0,0,0,1,1,2,0,0,5,1,5/31/15,tip,t_Erxcgi40HwVMzkEU7jIw,0,3,,"6800 N 95th AveWestgate Entertainment DistrictGlendale, AZ 85305",,Glendale,TRUE,33.53416197,-112.266907,AZ,Lane Bryant Outlet, ,2.5,Fashion
1xZd4ZekGh1eDYVYQMmQRA,0,ET4UAo_oO57LP0OjoKj1RA,4,review,HxwYp2_BbnNxKWELRk-9eg,0,11/8/15,0,,,,0,2009-06,"ViKF3srxoCx4MpxYypoOxQ, IM2ViHNQIbfl5xOUHQhQHA, oxs3wmm_0ZekqqJ8wB4D6w",1,,user,,9,0,1,,,,3.33,,,Steven,,,HxwYp2_BbnNxKWELRk-9eg,0,0,0,1,0,1,1,10,17,22,28,24,14,18,27,11,14,7,2,0,0,0,1,0,16,14,20,11,21,60,56,4/6/12,tip,CvMVd31cnTfzMUsHDXm4zQ,0,29,21:00,"11067 Carolina Place PkwyPineville, NC 28134",10:00,Pineville,TRUE,35.080847,-80.8770854,NC,REI, ,4,Fashion
oqGvB3dYyOQtMjimOU8oWg,0,l9Zawl4rFmHk4cyXhVfW9w,3,review,TzUSglH9uW-0SZ_TjL37aQ,0,12/11/12,0,62,41,48,424,2011-07,"KtNT8biTJlbAFh-APgO7-w, kGgAARL2UmvCcTRfiscjug, EhcZKrQJIS226xdm_qJ71w, WmAyExqSWoiYZ5XEqpk_Uw, -ANkfLbDf8aiBQ7vywIL6w, lTR9GsUJ8iJqH6yh-51cmg, lLZfboZB3B0LquJNR6GmkA, qiEqWWU2CMpOHr1tCIdIVg, _A_2A-bjADJTKBoWd_B5qg, XHkzCzmIAB3DnjQO7v6jww, HS2wBYHAI8nUD-bkP6kUtw, bmXuGmfu9LahwRMLjs5OXA, dQhd0Wfn59TYWf2GVukEww, Rpgyk5ljNeQ2kWhaYRVELQ, R5feITwmFOWOtAxPqlK8Bw, bCLFdVfkAiZ7t1xDskb66Q, Iu3Jo9ROp2IWC9FwtWOaUQ, K7Jati4rLaJXaF8GDGA7tQ, 6R80N0O5E3FJ42f94O5RPg, jINbhO0tD7505n_FxmOnhQ, uPcR2D5dyvLlgvdEMgitUg, OAd-vbR_POac1zHtu-Y2Zg, glRXVWWD6x1EZKfjJawTOg, bcUjJrpo6OeQxWK9hY-gMQ, 0PG7aG4ImcOCYQLP_SdzKw, FcUBLLGWSSxg4mPh5uwseA, Kx4v-rKmNLZB0xdwfoAsSw, 9fTTesCwn9EO-d82ODJAnw, XpxK7cAT4R3wQjHOZccasw, uOOnLYOZV_V6osDsdKckfg, lRfdcptGBxolpkBPlZ358A, xwcvsSC8Virgl7CveVvB4w, tWuvRDddJEZkayiL1shDUw, NXmA2esVKkg8T_5gBnLmQg, U8l76MT2Ej32cFKfFI24fA, oYTZ2PbYYd2MDbVYUoQpCw, 6DuBPBgCN6YMowFwrp_P5g, 6IHcb7PC6qiYR9qEsBieVQ, GAeM4pken2drf7CpuKHuLg, xV1hf20ZFDSoaMZmwLoHNg, ZkuPKOz3tN9iTUZrGzj3nQ, kZ11FAE4NGbddxOOPeRL5g, C5YT9IID8c-x20EXsxHFXQ, SKyMDoDYuPvdy15zOkdeyA, uO8iD4P9kHpzkSXLLK27bA, bptNhECYEBhGyKHqqbJg-w, QWkXgWM7jjIruQ4Q4wzZWg, _thh8zy7Z7y9S0hrRa6U_w, ia1nTRAQEaFWv0cwADeK7g, OW0TEeI9hGqsBv_nkawiNA, palND-kF1qpMLhkcgAnSxA, -v3c3LSq9U-ZTPISaeR6Ww, rzHZ3iYVQe_8h2e42DbUsw, M-cg8raooXZKV8NsNmQGjw, EjhVxYFeMUYimoImjMduzQ, cN_ZGu1ISXyGwW5qIxcRLA, PV5voYSD43Cn_3gHmxG7DA, 4gj4xnRJ89Z59DaiMnHW1w, LusAw6vTDC7KAfbuClMReA, 1X4vP8jG-EhpkF73yuJPmQ, ue7ak2JMORJXyor0MmW3Jw, O790kFagli2atRhoKJbE7A, GOCIJgiPUzOUt5UKGxyaQg, uicbZrbkUyTvZsbmXjCpWg, NjOYSgr2LNMoSPi4e140Ig, zZlHqWiCrCj0WKSNI1Nxlw, L0Xrx4zdjPtPDcLcE0dJMg, 8l351svY2y1yX5LFm8H3vQ, wY05e7eTtMLvkg0bcZ6zwA, YCW92r_ubnb2KpY23VSxIA, WKR1O8p216GT0YDQ7EjwCg, qqtmFGhyyHc37coT4qJxaw, cmI_QuaI2eWfigoliANTnw, gmokXe_gkbqYuI6G0IjLBg, SJJ3SOOqjXOvVZV5_PKwiw, kSVYpNWA19wUplbdi0U0Uw, wedjEEbHGD3kIyEH05Vnbg, UWs0gCitUV9TJpTULD7rhg, qnwSZOFDCtyoxlM7zSAfAg, NXfKYJVogx5jJhUtZWtGRA, LZEKV3lkIpibHfmivvEfvw, zbUpiea2aiJSKXjj2zQ5yw, dz1dFc2jo6Sq5jvSnCzjMQ, ljQeNuEzsKSKZCpd7IIJrg, n0GH-IAovki1Zm6bA2fCrg, doNamOIq4WZnaTtlfh9HLg, jylbQhgsr1Z7tLoJY67Xog, f5udyzZy4SX-vphL_gUcBA, Syza5ySmpI1X6mK3UOSo2Q, f3r3W8YPUcgRB41J8JE5EA, JvwgPIvy-UFETc5Lqs4mNQ, lq4ZeqA0LXwObAEnNw_rKw, Vlon2bJdT43_1oHSrQsHTQ, Ft3BBqjm_ZRcQQ9UAtoJ_g, dCuFM7M1VRoS3IRWwMPxNg, OaFcpi3W4AwxrD8W2pgC_A, Xcbi0M0Jt19gCS75gouvTg, zPkj64w6rvCpXsv6Ti8Tnw, hMXsiY0JWAVi7K1TeoFqng, vUWfWfGW6L_DVKHk6I5YYQ, 6AzrwuLDXnotxdFD7AYFAw, ZWdsr06AvPgDzahZQ7hd2g, Cw3UMmYeqqx1u4HIWaWw3w, CISAjidwioRJeSdR8CROxA, bc7C28DTktKSh1q98Il51g, gidu1BLffdZTqaczt01o0g, 0q-mOTd9VM2-rWL0GVY5lg, UjWRv51fX-j3GI3sI1oYkA, oYM1vtgK2lSbHZ_wFjsqVQ, s6EWlEA7nqEOyUjtgxwidw, C4xR0If63TG5AKdeqC6dTA, Yw-Q_4QrwWffjnHWLvo4kw, P0JjBm6J_-gF0yW9WtaZKw, mOXo7X1g_GphG8f9UJE7wA, wRq6j5TozIiyPfVnZJX7gw, XAGIBgBl0LXgF7IhDJOa6Q, TmWMqg5Rh-O4dKK8UjUDjQ, 58PgPEDGX8hLNNVbvCc8cw, QhVMRycaxLqK7KL81dxFJQ, KV6YnVlKmDhpEDt9Ltm98w, LGLlewqdKZr5Hh2pNKZNiQ, hkmAFau_zjsfJJGOhqDp-g, SqY7FfIHC5r2WjbPh4458g, pN_6M-cCgeOjkjZw4kHk2w, ffikRfD8lrPTdFSH6v6G4Q, nDw4xHHfFUz24xa5aaQuoA, F9xi0eO2JHM47B3Z-FiggA",642,11,user,,199,10,324,57,"2013, 2014, 2015",,3.59,42,41,Colleen,1,22,TzUSglH9uW-0SZ_TjL37aQ,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,1,3,1,2,1,0,0,0,3,2,1,2,1,7,1,12/6/11,tip,uz28eMdo3KOmYKd-O8V0xQ,0,4,20:00,"7991 W Tropical PkwyCentennialLas Vegas, NV 89149",10:00,Las Vegas,TRUE,36.27005353,-115.2695154,NV,Claires,Centennial,3,Fashion
MyzcZhc_QrDImT0TA7cKsA,0,Fp490IM64dg88J1myuW-lg,5,review,vWXoow7fQsIHQpOYqFRpZg,0,7/14/16,0,,1,,10,2011-05,BV8c4QZEzvPWA00ZqJp-jQ,191,,user,,41,2,17,,,,4.66,,1,j,,,vWXoow7fQsIHQpOYqFRpZg,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1/16/13,tip,Xne17vIpm7iJT8ztWmwABg,0,11,20:00,"11 W Boston StSte 2Chandler, AZ 85225",10:00,Chandler,TRUE,33.3021009,-111.8418591,AZ,Shoe Thrill, ,4.5,Fashion
18FaqGOugvPHD1_E3OdktQ,0,ulgBQ3rJMtVrXzQDjR-_TQ,5,review,DiUF6DRWObDghJ5HNAbi1A,0,2/26/16,0,,,,0,2016-02,,0,,user,,1,0,0,,,,5,,,Kevenna,,,DiUF6DRWObDghJ5HNAbi1A,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,2,3,5,2,2,1,0,0,0,5,2,2,5,2,4,1,1/9/15,tip,AumBuTaqFZ6xNuHjkg7kIw,0,11,21:00,"4300 Meadows LnWestsideLas Vegas, NV 89107",10:00,Las Vegas,TRUE,36.1722542,-115.1963237,NV,Shoe Palace,Westside,3,Fashion
_50uGiScAH8TuPRqDlayxQ,0,b3UEKLMNIQFj3AA8Dm5Xcw,5,review,qUtnsRGKge79WoMBp-63sw,0,7/16/16,0,,,,0,2013-03,,15,,user,,19,0,2,,,,4.1,,,Val,,,qUtnsRGKge79WoMBp-63sw,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,9/25/15,tip,8pSjGNXTb8ZyBYdjd24tsA,0,13,19:00,"21029 W Main StBuckeye, AZ 85396",9:00,Buckeye,TRUE,33.4953945,-112.5119826,AZ,The Blue Daisy Day, ,5,Fashion
1ru3veSVAdbMwWAbcWY5CA,0,_sH7eUZa6FKLbT5efS7DaQ,4,review,Zqt4U_MXKVVex6lZOWE7Ug,0,6/22/16,0,,,,2,2010-06,"xHLI6crg7ZhgDvlbTGtgQg, fHv7k5vWd6ryt8jH4J3teg",19,,user,,18,0,5,,,,3.89,,,Derek,,,Zqt4U_MXKVVex6lZOWE7Ug,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,2,0,2,11/23/15,tip,K8-ES838phHRqAL411Cmlw,0,4,21:00,"Scottsdale Quarter15257 N Scottsdale RdScottsdale, AZ 85260",10:00,Scottsdale,TRUE,33.62440621,-111.9238675,AZ,Dr. Martens Phoenix, ,4.5,Fashion
aVXFYL7G6vLKU1Ids0e_Ow,0,Z4_FJDRZDPk4WC9FuH9lYQ,5,review,Y0Ife2OJPs5QSL-7dyMF5Q,0,1/31/16,0,,,,3,2015-01,"Smo2xPhV6IRUJP92XKpoDQ, pSqCvu_37R20irfzhg90vw, Z6kX2e5czIFQ4heBLdmAvg",6,,user,,10,0,2,,,,4.2,,,Mars,,,Y0Ife2OJPs5QSL-7dyMF5Q,0,0,0,0,0,0,0,0,0,3,10,11,8,10,11,13,11,11,9,2,1,0,0,0,9,2,8,6,20,34,21,6/26/12,tip,L56wgzkIBP5_zVPHQ9XQCA,0,14,20:00,"4250 Anthem WaySte 375Phoenix, AZ 85086",10:00,Phoenix,TRUE,33.8740033,-112.150162,AZ,Nike Factory Store, ,4,Fashion
4wkFCNss-vpmgFy3M-SXxA,0,noqXaYv59uiH0zWNUtfZRA,5,review,l9Y_aWJ2HA8rAz__QhAC-g,1,3/8/16,1,5,5,2,71,2015-11,"uZbTb-u-GVjTa2gtQfry5g, ru8p3RTlk8f9LB_3zLXURQ, MLNXzph9nlCXGiSuv5G5Yg, EeSBXLMh3CvjSqBpJWT9gw, Aaafbip-U2aeTXbvinBLiA, 8p4at4zdzCpueAmSBaorZA, _PzSNcfrCjeBxSLXRoMmgQ, 2hXL2ExBsgjJNpm6BJy0lg, 8dbRf1UsWp2ktXHZ6Zv06w, rMkQzwPkMVUnDzsvLJ3h8g, yuPBS3fak77lgwO_9SXVYQ, i94JgBKT4T7pGco7W1S0OA, cTHB6gLbIOeQ91dfHpNH5w, WfXBM0zcgrJpbX2g1-yN0w, Jv4q2hiIBlBrQL4rCP9tHg, fwEPqYiyZCaB7QKY6a7h5g, myLlIKARGcfV9rU2IwOeqw, q3avhEwi4S5kbOLALKYgPg, 2yprRoeBkMJchTqfl8WOLg, WxeD74JGiwjljzHndYSvmw, xsTlqAQ7TjNFIUl5ihK00g, MLaaZKZiNkLqeBOH5y98GA, i-h4jT6CtNNrB-INLTf7QA, T1TU_otaikLoUvXgPHg14g, 317zjwBsgGRcqP9hlhcGOw, 47m2PoXl6wvkzgNWLl3Tsg, JS6fc5FyOBC54kUb4b6lYA, xFYguuRPof7hLuWfLbQEZA, 1GACfmGoQ190LXorD7Idyg, -JFMcLPQxi9D-ltajgwrKA, 7HCG_Ag1lheWSUEUpT1zew, RyX1dtn2eACiehBSj7rxEw, yyWC4WVLFfV4IWvDGcM3iQ, YZulU0VJB4Lf9VdZ5x6B9g, 7YOfLMwLN5oKkx6rDchjog, fQzIxDlnMKtWuljvrokpCg, LbigXiS-Wo_4gX8_VNQ-rw, QIbNbwgVk3IQ3AxBwzOa-A, l10VMHvwvGFGSQ_9FreRdQ, 0KR8sGmEERfJmpRLIbqNgQ, U2Ez3lMr3CHuNl8NFww4QA, pgGz8bNMXQPMi-4A9pr1rQ, _zINrgYrJuCtphzMnAyqpA",123,,user,2,76,1,85,,2016,1,4.3,,,Pam,,,l9Y_aWJ2HA8rAz__QhAC-g,0,0,0,0,0,0,0,0,0,0,2,2,4,2,1,2,1,0,1,1,2,0,0,0,0,1,2,1,3,8,3,4/23/16,tip,magD1BpS1va9mhgBJVolwg,0,6,21:00,"21001 N Tatum Blvd #60Desert Ridge MarketplacePhoenix, AZ 85050",10:00,Phoenix,TRUE,33.6770727,-111.9740351,AZ,Famous Footwear, ,3,Fashion
